mav-ch1,mav-ch2,mav-ch3,mav-ch4,mav-ch5,mav-ch6,mav-ch7,mav-ch8,wl-ch1,wl-ch2,wl-ch3,wl-ch4,wl-ch5,wl-ch6,wl-ch7,wl-ch8,zc-ch1,zc-ch2,zc-ch3,zc-ch4,zc-ch5,zc-ch6,zc-ch7,zc-ch8,ssc-ch1,ssc-ch2,ssc-ch3,ssc-ch4,ssc-ch5,ssc-ch6,ssc-ch7,ssc-ch8,Movement
0.9723930657242585,0.7785881334784184,0.7822981705268591,0.9631782090739651,0.6546129685176353,0.943633443041828,0.9691484293150641,1.0,0.9093300204051742,0.9903338808776315,0.8876054651660358,0.8829828747933413,1.0,0.6982224257777296,0.6785316083788201,0.9188230723981679,0.9891304347826086,0.9347826086956522,0.9239130434782609,0.9565217391304348,0.8858695652173914,0.9456521739130435,0.9782608695652174,1.0,0.6518987341772152,0.6582278481012658,0.6645569620253164,0.689873417721519,1.0,0.7278481012658228,0.6139240506329114,0.6518987341772152,2
0.014686333541113294,0.01650170590730262,0.016577622919023028,0.016117900435166012,1.0,0.014435865771303348,0.013422651065595977,0.01378287219213635,0.424802946979252,0.44066928055789917,0.4951595493387812,0.5175881662178746,1.0,0.3887917043856837,0.37104707609596993,0.3800627403087636,0.7676767676767676,0.7323232323232324,0.7121212121212122,0.7070707070707071,1.0,0.7878787878787878,0.7676767676767676,0.7474747474747475,0.7253521126760564,0.7816901408450704,0.7112676056338029,0.6408450704225352,1.0,0.7535211267605634,0.7112676056338029,0.6690140845070423,3
0.019451002259579606,0.01947794220129865,0.019768731419599585,0.02068415996610197,1.0,0.018131042480206215,0.018425728160285766,0.022011695459752793,0.41752756152077874,0.5471076423974688,0.4799959281495294,0.42006647624524146,1.0,0.32463454267672687,0.28578377654040543,0.5116304216623191,0.826530612244898,0.7704081632653061,0.8367346938775511,0.8061224489795918,1.0,0.8775510204081632,0.8622448979591837,0.8163265306122449,0.6792452830188679,0.6792452830188679,0.6981132075471698,0.7610062893081762,1.0,0.779874213836478,0.7547169811320755,0.6415094339622641,2
0.5336345273103755,0.46412638341519696,0.4758699077491131,0.5638232146236252,1.0,0.540473728909517,0.5352200518793714,0.5546846542159397,0.23264888844800488,0.20352401188395972,0.2058956300710098,0.266946717535712,1.0,0.24357737805243446,0.23479277904111065,0.24133729456883118,1.0,0.9888888888888889,1.0,0.9888888888888889,0.8833333333333333,1.0,1.0,0.9888888888888889,0.8291139240506329,0.7784810126582279,0.8037974683544303,0.7974683544303798,1.0,0.7911392405063291,0.7341772151898734,0.8291139240506329,0
1.0,0.9121995324601756,0.8199792078380579,0.7359555530420292,0.9224177306142121,0.6179406367620114,0.5943506713540316,0.8475443610995521,0.6620186119271437,0.9759463661242864,0.7655040048487395,0.6818137397372117,0.6564539541787985,0.5508020606544424,0.5264684153397843,1.0,1.0,0.8511904761904762,0.9345238095238095,0.875,0.9464285714285714,0.9107142857142857,0.9107142857142857,0.8154761904761905,0.6163522012578616,0.6352201257861635,0.6792452830188679,0.6666666666666666,1.0,0.6792452830188679,0.6226415094339622,0.6540880503144654,2
0.6235299372251156,0.5285585422860531,0.6422614262345256,0.7879479935887391,1.0,0.7758488685546804,0.6776739052383455,0.6691226810509757,0.5213757425347229,0.4667064319155187,0.6093501341107312,0.6871172798263061,1.0,0.9255726915864365,0.6121644593609947,0.5069666584406313,0.9715909090909091,0.9431818181818182,0.9886363636363636,0.9886363636363636,0.9090909090909091,0.8920454545454546,1.0,0.9715909090909091,0.689873417721519,0.6582278481012658,0.759493670886076,0.7215189873417721,1.0,0.7088607594936709,0.6708860759493671,0.7468354430379747,1
0.2939092373635116,0.2387182020226951,0.25126719625106525,0.25124511799234805,1.0,0.29262387951266894,0.25298552922881445,0.24529945808890855,0.5541469369635803,0.5019221713061007,0.6618913449534662,0.6232489740170241,1.0,0.841226763962271,0.6248860416942321,0.38177948960517416,0.9239130434782609,0.9347826086956522,0.8260869565217391,0.8804347826086957,1.0,0.7989130434782609,0.8369565217391305,0.9293478260869565,0.7088607594936709,0.6962025316455697,0.7088607594936709,0.6329113924050633,1.0,0.6075949367088608,0.5569620253164557,0.7784810126582279,1
0.07416283504947443,0.07243465556349316,0.0735525767274203,0.08042568460931729,1.0,0.07944640494184281,0.07673260252061286,0.08163610370449219,0.40255559084409176,0.47887425417854323,0.40666513103169916,0.38841668291867715,1.0,0.32195553934905263,0.3021215673397235,0.5727257250350164,0.8888888888888888,0.8787878787878788,0.9141414141414141,0.9545454545454546,1.0,0.9696969696969697,0.9595959595959596,0.8888888888888888,0.6319018404907976,0.6687116564417178,0.6993865030674846,0.7055214723926381,1.0,0.6319018404907976,0.6687116564417178,0.6380368098159509,2
0.22222003341534396,0.1836433771901024,0.20330002279329829,0.21222178332217076,1.0,0.21461386689923773,0.19640295188474807,0.20412622038066577,0.4080247675757792,0.38077022099849883,0.4120422912029189,0.3924204782232688,1.0,0.4504687805751642,0.30953368359201544,0.2329850624340547,0.8723404255319149,0.8723404255319149,0.851063829787234,0.8936170212765957,1.0,0.851063829787234,0.9468085106382979,0.9468085106382979,0.7215189873417721,0.7215189873417721,0.7341772151898734,0.7278481012658228,1.0,0.7911392405063291,0.6392405063291139,0.7658227848101266,3
0.5031491336814312,0.4215904113003315,0.4767501943793477,0.5214332640419242,1.0,0.5131126611389089,0.5146548505994668,0.5344625073074282,0.44734172989303533,0.5074779379127312,0.523284447241687,0.581244934012931,1.0,0.47534178232471175,0.4622075436210408,0.4370609587452326,1.0,0.967741935483871,0.9408602150537635,0.9247311827956989,0.989247311827957,0.978494623655914,0.9838709677419355,0.989247311827957,0.660377358490566,0.7232704402515723,0.7232704402515723,0.8113207547169812,1.0,0.7484276729559748,0.7672955974842768,0.7358490566037735,3
0.5108356390676906,0.4550111538492562,0.6061857082382384,0.5436009273918114,1.0,0.6288102251929212,0.4963646887596896,0.39006134047812163,0.549329194935284,0.5342455513030725,0.6518597851465734,0.7900663142359985,1.0,0.9852162443532526,0.6834698554567158,0.46911015526567557,0.9939024390243902,0.9573170731707317,1.0,0.8963414634146342,0.975609756097561,0.9207317073170732,0.9207317073170732,0.9695121951219512,0.6645569620253164,0.6518987341772152,0.7531645569620253,0.7278481012658228,1.0,0.5949367088607594,0.6075949367088608,0.7278481012658228,1
0.018916089908013196,0.023599098209751573,0.020220497902808835,0.020490685211893116,1.0,0.016311582706584178,0.01972567027208382,0.01726150442373023,0.7843061714071217,0.8030475285929166,0.5966874170612894,0.674287394162188,1.0,0.3746210042218102,0.3383576771876876,0.3886835061219101,0.6060606060606061,0.7525252525252525,0.7727272727272727,0.7323232323232324,1.0,0.8333333333333334,0.8333333333333334,0.8434343434343434,0.474025974025974,0.5584415584415584,0.5909090909090909,0.5324675324675324,1.0,0.7142857142857143,0.7402597402597403,0.6363636363636364,1
0.014198620182579506,0.01649324206632429,0.016390013170412696,0.0168750124646499,1.0,0.014556758943169419,0.01480870038074531,0.013608442220775407,0.4243079425774864,0.4098312958433131,0.49897007722656966,0.4902397762051428,1.0,0.37979448737881855,0.34062026836479586,0.3590084359817417,0.7474747474747475,0.8383838383838383,0.7070707070707071,0.7070707070707071,1.0,0.7878787878787878,0.7525252525252525,0.7777777777777778,0.7388059701492538,0.7835820895522388,0.8283582089552238,0.6716417910447762,1.0,0.8283582089552238,0.8059701492537313,0.6940298507462687,3
0.48333689661183243,0.41324483474214946,0.5712966557545801,0.6313738119646821,1.0,0.5873582812433892,0.49714322449629234,0.48918686600122524,0.45841512021353037,0.4140667060147422,0.6945916333699208,0.6437787996392524,1.0,0.7559680968930681,0.4821803610055346,0.41713393719944125,0.9314285714285714,0.9028571428571428,0.9142857142857143,0.9428571428571428,0.92,0.8914285714285715,0.92,1.0,0.6415094339622641,0.6540880503144654,0.7232704402515723,0.7735849056603774,1.0,0.6792452830188679,0.6855345911949685,0.6666666666666666,1
0.4434418312033543,0.47030064233324664,0.4581667583288587,0.4650482049873523,1.0,0.4591407151752812,0.45198754316386713,0.468429939891609,0.785265074533728,0.7721029699751694,0.7602688378941023,0.7723024763135049,1.0,0.753123700803118,0.7966605810710726,0.8390887488513803,0.8571428571428571,0.906832298136646,0.84472049689441,0.906832298136646,1.0,0.9316770186335404,0.8633540372670807,0.84472049689441,0.5253164556962026,0.5506329113924051,0.5886075949367089,0.5506329113924051,1.0,0.6139240506329114,0.6139240506329114,0.5759493670886076,2
0.8358589188935172,0.7345236191649135,0.6887699894613519,0.8319706616212208,1.0,0.7983471185441344,0.7906818462141033,0.8571646501033893,0.45944136546063274,0.5804717541491908,0.4393367035282071,0.442088464397107,1.0,0.37365160161688565,0.35959123554590494,0.5587950683712216,0.978494623655914,0.9193548387096774,0.9623655913978495,0.9946236559139785,0.8602150537634409,1.0,0.989247311827957,0.9301075268817204,0.6415094339622641,0.6352201257861635,0.6855345911949685,0.7295597484276729,1.0,0.7044025157232704,0.7610062893081762,0.6226415094339622,2
0.5662952712957171,0.5659779765142966,0.4981315149532209,0.5756056543329832,1.0,0.5002983240465025,0.4908281762817109,0.6212859147744118,0.7853949939526603,0.8156092728847082,0.5828166964713821,0.6271591887656768,1.0,0.4714285383881665,0.4914484558091602,0.875749803237396,0.8461538461538461,0.8875739644970414,0.9349112426035503,0.9644970414201184,0.9349112426035503,1.0,0.9704142011834319,0.834319526627219,0.6645569620253164,0.5949367088607594,0.6835443037974683,0.6645569620253164,1.0,0.740506329113924,0.7278481012658228,0.6392405063291139,2
0.5073268586325177,0.4367081620702016,0.43779967042260615,0.5483267432326607,1.0,0.5228236504268244,0.5257479871528784,0.5424345747344413,0.2970389061015444,0.2502736631351359,0.25436266206148106,0.3557328139448016,1.0,0.3304695381270787,0.32725169325220665,0.3406751420348474,0.989010989010989,0.978021978021978,0.978021978021978,0.9560439560439561,0.8846153846153846,0.989010989010989,1.0,0.967032967032967,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.8717948717948718,1.0,0.8717948717948718,0.8525641025641025,0.8653846153846154,0
0.027418006951511534,0.027147232015166348,0.02730337831119746,0.026526986002416517,1.0,0.02442571874809386,0.027893119547586335,0.026969626406081686,0.22040811262040472,0.1712716008937202,0.13020725437699346,0.13872050144368542,1.0,0.19409109873850236,0.11778343573129457,0.15825068425425742,0.8686868686868687,0.898989898989899,0.9292929292929293,0.9292929292929293,1.0,0.8888888888888888,0.9595959595959596,0.9393939393939394,0.7551020408163265,0.7891156462585034,0.8775510204081632,0.7891156462585034,1.0,0.7687074829931972,0.8707482993197279,0.8095238095238095,3
0.3401667976445747,0.7816369353138186,0.6297186490818613,0.471031299221628,0.5765131663227412,0.22712155896479522,1.0,0.8762105112905603,0.5207542239158168,0.6873569775508614,0.705344993667801,0.6737010355240325,1.0,0.4692100901544743,0.6334213940854354,0.6107233358233787,0.9292929292929293,1.0,0.9797979797979798,0.9494949494949495,0.8686868686868687,0.9292929292929293,1.0,1.0,0.6329113924050633,0.7278481012658228,0.6835443037974683,0.6645569620253164,1.0,0.7151898734177216,0.6835443037974683,0.6075949367088608,3
0.8990877782586273,1.0,0.9764724221889549,0.9771848950014616,0.7057536065515116,0.720937711385955,0.9598620881810501,0.9166031702343556,0.3311334215788406,0.38089995315510344,0.37269566661930503,0.37604919185790076,1.0,0.3230791767246512,0.3351541738580331,0.3194358206620275,0.9791666666666666,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.8541666666666666,0.9895833333333334,1.0,1.0,0.6623376623376623,0.6558441558441559,0.6298701298701299,0.6298701298701299,1.0,0.8571428571428571,0.6818181818181818,0.7207792207792207,0
0.034676474581551896,0.035961716619774535,0.03702915033777733,0.03621084219834246,1.0,0.030115853710450963,0.0339879494285613,0.03136199927849985,0.19979568659905375,0.20700131816467018,0.1819474599300344,0.19686957968379765,1.0,0.17506624018270045,0.14617095550698794,0.14386027906963136,0.9642857142857143,0.9540816326530612,0.9591836734693877,0.9744897959183674,1.0,0.9642857142857143,0.9438775510204082,0.9744897959183674,0.7006802721088435,0.7482993197278912,0.8095238095238095,0.7278911564625851,1.0,0.7346938775510204,0.7687074829931972,0.7142857142857143,1
0.7603250995255716,0.6434002068596523,0.7461124135669635,0.8689740717268244,1.0,0.8697448237970182,0.7536164025438404,0.727133676401935,0.5844924966051259,0.5488997428240665,0.6589797623290409,0.8053354010999785,1.0,0.9240038803280356,0.7147256006203591,0.5086059436778926,1.0,0.9712643678160919,0.9597701149425287,0.9195402298850575,0.9195402298850575,0.9022988505747126,0.9310344827586207,0.9770114942528736,0.5949367088607594,0.6012658227848101,0.689873417721519,0.7088607594936709,1.0,0.5126582278481012,0.5822784810126582,0.7468354430379747,1
0.8662703600092605,0.7479756101213106,0.8111075428316261,0.985533194669426,1.0,0.8640060431160237,0.8495864193238047,0.9066287306894568,0.5658624136158807,0.5516515154984342,0.5741452915278852,0.6646446248602681,1.0,0.6007307448603111,0.5133864412041836,0.5344597167821435,0.9783783783783784,1.0,0.9567567567567568,1.0,0.9081081081081082,0.9567567567567568,0.9567567567567568,0.9675675675675676,0.8037974683544303,0.7151898734177216,0.7278481012658228,0.6835443037974683,1.0,0.6835443037974683,0.759493670886076,0.8544303797468354,3
0.48123908317940123,0.5008968343616806,0.48184861317900435,0.4753964940330667,1.0,0.4524117756707906,0.5672795487156251,0.5081407221235705,0.766600189155772,0.7812505434649353,0.7800425957750837,0.7925147325543094,1.0,0.7179133633093568,0.8433196602873125,0.7995096418032935,0.8867924528301887,0.9119496855345912,0.9119496855345912,0.8490566037735849,1.0,0.8553459119496856,0.9056603773584906,0.89937106918239,0.5949367088607594,0.569620253164557,0.569620253164557,0.6075949367088608,1.0,0.5569620253164557,0.6265822784810127,0.5949367088607594,2
0.6724175908487464,0.5440806669895897,0.7340428282637705,0.863663360739595,1.0,0.7819781332890144,0.7497980996472514,0.7130911113910651,0.46503063102617437,0.3944327665925367,0.7118319089446495,0.6062950406825853,1.0,0.7119560526995885,0.5558571509725945,0.37975188707724655,1.0,1.0,0.945054945054945,0.978021978021978,0.8736263736263736,0.9560439560439561,0.978021978021978,0.989010989010989,0.6772151898734177,0.6265822784810127,0.7721518987341772,0.7341772151898734,1.0,0.6392405063291139,0.5632911392405063,0.7088607594936709,1
0.500926581237098,0.49865326817978256,0.5206855607460957,0.5795767429563091,1.0,0.5052552140099288,0.4595664504101727,0.6229221248285973,0.629147736296541,0.6914457066173837,0.6631840295061937,0.6741568296697944,1.0,0.5581492283452049,0.4995337896648914,0.9469594113017629,0.99375,0.9375,0.99375,0.99375,1.0,1.0,1.0,0.90625,0.620253164556962,0.6708860759493671,0.7151898734177216,0.7025316455696202,1.0,0.7088607594936709,0.6962025316455697,0.6835443037974683,2
0.010042137713556727,0.010780409445706718,0.010389927450412088,0.010509720651937565,1.0,0.009198426789284881,0.010490607298625021,0.010475146182442127,0.24249875719444955,0.26203064973558404,0.2535547076193456,0.25634590399072515,1.0,0.20442643819857895,0.24415518259731564,0.24936232658110627,0.7626262626262627,0.7626262626262627,0.7828282828282829,0.7929292929292929,1.0,0.803030303030303,0.7626262626262627,0.7525252525252525,0.647887323943662,0.6197183098591549,0.6197183098591549,0.6197183098591549,1.0,0.6901408450704225,0.6338028169014085,0.6197183098591549,0
0.23647461183102977,0.1688749653184806,0.23856226860913626,0.2557013122717053,1.0,0.3814292646087892,0.25853549313246854,0.22790150058095635,0.41967713521240085,0.41763461595976675,0.4390738170374524,0.5851384452702127,0.657301782459766,1.0,0.606863954623018,0.32358861098160996,0.9183673469387755,0.8826530612244898,0.9285714285714286,0.8775510204081632,1.0,0.8367346938775511,0.8979591836734694,0.9438775510204082,0.6582278481012658,0.6329113924050633,0.6708860759493671,0.6708860759493671,1.0,0.7088607594936709,0.6265822784810127,0.7151898734177216,1
0.022604578101485782,0.024874366104085333,0.023576751999065868,0.02431848731865887,1.0,0.02120079110761425,0.020275936519285147,0.028085436841429966,0.540222943034872,0.8180454570740996,0.6761122280881863,0.6268225862499046,1.0,0.48095931456278296,0.4486275921306975,0.8618271075221243,0.8434343434343434,0.7222222222222222,0.803030303030303,0.803030303030303,1.0,0.8383838383838383,0.8232323232323232,0.7626262626262627,0.6645962732919255,0.6708074534161491,0.7204968944099379,0.7453416149068323,1.0,0.6086956521739131,0.6708074534161491,0.6521739130434783,2
0.02536745711383835,0.02778217996620086,0.027375079170462148,0.02551600657034865,1.0,0.026260634672966566,0.02502151627642657,0.024475975372035042,0.9742849940212339,1.0,0.984552934266379,0.9869840015217167,0.8594229902828433,0.9450557420109782,0.9532236567576392,0.968398515833789,0.6464646464646465,0.6767676767676768,0.6767676767676768,0.6565656565656566,1.0,0.7222222222222222,0.6464646464646465,0.6666666666666666,0.5602409638554217,0.6024096385542169,0.5903614457831325,0.5903614457831325,1.0,0.5783132530120482,0.5843373493975904,0.5783132530120482,2
0.6713173300844177,0.5511626972052631,0.540877710357905,0.7012630656298875,1.0,0.6867125326248116,0.6465801198699189,0.7166876910632677,0.5023266858839645,0.3936947393117915,0.4360708797694672,0.5158891398759192,1.0,0.49145466919191727,0.4396333268344818,0.5410556942094781,0.9888888888888889,1.0,0.9777777777777777,1.0,0.9055555555555556,1.0,0.9666666666666667,0.9777777777777777,0.802547770700637,0.802547770700637,0.8280254777070064,0.7770700636942676,1.0,0.7770700636942676,0.7770700636942676,0.7770700636942676,0
0.476414279241949,0.4242165481551188,0.4391784367570549,0.5306857556100113,1.0,0.49102370753164104,0.5053633821970734,0.5278585602863325,0.2155072130001873,0.18915765557571415,0.18854558406272187,0.24951429103909897,1.0,0.23298214038182793,0.2464899631222076,0.24452432159536625,0.989010989010989,0.989010989010989,1.0,0.989010989010989,0.8736263736263736,0.989010989010989,0.989010989010989,1.0,0.7721518987341772,0.759493670886076,0.759493670886076,0.7721518987341772,1.0,0.7848101265822784,0.759493670886076,0.7911392405063291,0
0.027597975093450043,0.030189070577572457,0.03115152867651225,0.03336957082729668,1.0,0.02984080052043306,0.02805891334540637,0.03074482766005422,0.4848866278246129,0.6553258247875396,0.6232382821337477,0.5427074453478734,1.0,0.39684741559030284,0.4018873840742723,0.7081515030644117,0.7929292929292929,0.8181818181818182,0.803030303030303,0.8535353535353535,1.0,0.8434343434343434,0.8282828282828283,0.7777777777777778,0.61875,0.6,0.66875,0.68125,1.0,0.5875,0.6625,0.625,2
0.5970330491310396,0.6559150663328809,0.634004231007837,0.6386874215716013,1.0,0.4598806314028207,0.609649397292985,0.5920772603235644,0.5353448354208846,0.5640754460490954,0.5232344539397393,0.5412207378615072,1.0,0.49506063706820413,0.4735152897593024,0.466756771524779,0.9790575916230366,0.9895287958115183,0.9685863874345549,0.9685863874345549,0.9528795811518325,0.93717277486911,0.9895287958115183,1.0,0.8175675675675675,0.8175675675675675,0.831081081081081,0.8175675675675675,1.0,0.9324324324324325,0.831081081081081,0.8040540540540541,0
0.5345686658443645,0.44538802947267964,0.44889020228959836,0.53893730877573,1.0,0.5522564029778514,0.5240185515430914,0.5467892501425721,0.22927972482398118,0.19553681577610696,0.20122063821556438,0.2694392847207922,1.0,0.24558518233409013,0.2568239705114143,0.2627744942886169,1.0,1.0,1.0,0.9791666666666666,0.828125,1.0,1.0,0.9791666666666666,0.7861635220125787,0.7861635220125787,0.8050314465408805,0.8553459119496856,1.0,0.7924528301886793,0.7987421383647799,0.8490566037735849,0
0.5098248346470984,0.5011425358566995,0.4868031296736371,0.5653116830640809,1.0,0.5516199440278553,0.506771350850602,0.5202357117574073,0.4125006406254064,0.4223440913535063,0.38529174804033484,0.40873969302521734,1.0,0.4192796430995239,0.29164099821678874,0.30524847309205533,0.9553072625698324,0.9385474860335196,0.9832402234636871,0.9832402234636871,0.9106145251396648,0.9329608938547486,0.9888268156424581,1.0,0.8037974683544303,0.7531645569620253,0.7468354430379747,0.7974683544303798,1.0,0.740506329113924,0.740506329113924,0.7784810126582279,3
0.03235915183179809,0.03452977917291098,0.0362575835056938,0.03238866894301263,1.0,0.025885853827299306,0.024604866668010456,0.026824985584962532,0.6222888186166844,0.609227604418908,0.6317229563943895,0.6343774994782827,1.0,0.4061938281179663,0.4098592366409496,0.4927863546235523,0.797979797979798,0.7575757575757576,0.7777777777777778,0.7777777777777778,1.0,0.797979797979798,0.7272727272727273,0.7474747474747475,0.5947712418300654,0.7124183006535948,0.7254901960784313,0.6470588235294118,1.0,0.6928104575163399,0.6601307189542484,0.6470588235294118,1
0.5034343583428312,0.4989312162405143,0.4833061737303286,0.5479193089402697,1.0,0.5803689368898629,0.4470956614780615,0.4645257145069586,0.3598194573211128,0.4560216340377589,0.4311652232285477,0.506235049528607,1.0,0.6607199910404767,0.29849165827132257,0.2837464033033267,0.9943820224719101,0.9606741573033708,0.9606741573033708,0.9662921348314607,0.9157303370786517,0.9044943820224719,1.0,0.9887640449438202,0.7735849056603774,0.7987421383647799,0.7610062893081762,0.7924528301886793,1.0,0.6918238993710691,0.7547169811320755,0.8050314465408805,3
0.018263673799889624,0.01836153472624648,0.017876957822571437,0.018807345090970824,1.0,0.01766757499545013,0.018310414352746163,0.016113942292864565,0.522238558506513,0.4984878419531442,0.48325559608530105,0.5835173212833724,1.0,0.45123577837768425,0.4274279763450498,0.4093135987661006,0.7878787878787878,0.7474747474747475,0.7373737373737373,0.6767676767676768,1.0,0.7626262626262627,0.7676767676767676,0.7777777777777778,0.6027397260273972,0.6506849315068494,0.6712328767123288,0.6438356164383562,1.0,0.7191780821917808,0.6712328767123288,0.6301369863013698,1
0.12062266401397173,0.12383474969155077,0.11973961835331512,0.12217146614296871,1.0,0.11669436359272678,0.12979150883281243,0.13032344241106897,0.8256012531779212,0.8172343974721791,0.805563205092653,0.8026400031419194,1.0,0.779333445387964,0.8709597548727069,0.8408573077913384,0.7061855670103093,0.7474226804123711,0.7474226804123711,0.788659793814433,1.0,0.7371134020618557,0.7061855670103093,0.7371134020618557,0.5921052631578947,0.5789473684210527,0.5526315789473685,0.5657894736842105,1.0,0.6842105263157895,0.618421052631579,0.618421052631579,2
