-3970.2120410822135,-3349.766255557671,-3449.692324277652,-4680.02207671056,2083.3149838107606,-4685.250650437858,-4332.299494302588,-3964.2956282943173
-4186.586610266725,-3520.1835944011264,-3610.5119595143424,-4874.00710287366,4208.548377614123,-4849.296881175276,-4619.177497275767,-4209.616433000529
-3303.0568938725564,-2687.68075798272,-2729.5936685745437,-3612.3460864044937,4409.4738306879535,-3678.505644064082,-3638.2357327816007,-3368.8078017901835
-2553.657430677591,-1868.3674768936016,-1821.2965952453105,-2323.697421018889,2335.2844056214726,-2574.860074194983,-2792.034383347027,-2927.028778926331
-2395.1101700741037,-1748.006105460976,-1635.4367488172484,-1922.3577898744988,-916.1739210186788,-2289.5777204294973,-2233.2467432065678,-2422.223363654677
-2538.61040531069,-2025.152369878635,-1911.294364519572,-2112.681359989663,-3572.0735489427825,-2517.475916134663,-2120.5688195371804,-2094.035092563463
-2973.2939824943132,-2457.0708317883746,-2390.7787857389103,-2737.443972191748,-4435.915537548468,-3221.4462649797024,-2789.144243806626,-2653.1212205663214
-3065.3230629406207,-2518.439771323512,-2545.2716967694796,-2728.2729140259,-4486.883476128202,-3376.717490223353,-2983.0104580017432,-2828.898913616522
-2586.5668614354036,-2166.7206814313286,-2223.2905883094354,-2426.0797532669967,-3131.9480575683974,-2850.1548863183125,-2445.9545933664303,-2345.642364274019
-2618.2155142272604,-2195.0178453052504,-2196.40567422027,-2704.9601076389627,475.3978240443971,-2809.3749218244557,-2450.5716769515093,-2483.4712192984334
-2557.953854184765,-2014.7921341905203,-1983.2746156035537,-2593.314812629258,3695.295089666536,-2554.523463697835,-2355.472800868396,-2532.7121805478528
-1986.6764591404863,-1339.2550842513083,-1302.950639521623,-1832.4109983556664,5792.488111762717,-1755.981625440938,-1747.5826732857786,-1991.4989301951973
-927.5210520482942,-461.5973948431201,-395.614295979718,-634.6602628076143,5975.51752528301,-598.5843399571095,-670.9843407217995,-760.8519917652084
-376.4246372319758,-79.89630526092515,-24.29517977294745,-38.54542037966894,4825.584588043352,-182.13173621452734,-307.9091207608799,-185.87780297254358
-968.2002189756458,-695.4603248966341,-578.4016300072362,-592.5625730380561,2988.037157368035,-868.8298729587332,-906.095061502012,-705.0786496237997
-1139.5784918770732,-911.4122430242387,-732.2840554578906,-588.8511618980847,139.21254578425578,-968.0592029624822,-752.883301221962,-733.5590987760079
-352.88961484257015,-209.8894432264533,-78.73603971035118,292.08131723127735,-2869.2108602932676,-206.36945744993136,38.36157640422607,96.44258037429245
-1170.1050148005015,-894.4201851712533,-867.7625656377568,-901.0057670069218,-4189.03654840542,-1283.688355175189,-1017.5622255319468,-922.9608709558015
-2300.2025398270416,-1905.6234342780772,-1946.9198242943712,-2416.583053050126,-2834.9698313823083,-2567.5889964032394,-2221.386586469831,-2212.1115907057465
-3000.5496754590495,-2492.8053200178474,-2577.7052509066343,-3304.6093530062644,-50.90350871270857,-3266.2613642588476,-3001.976853833541,-3057.556368787431
-3082.439152994266,-2489.1538233964675,-2586.4812643627956,-3321.791614305308,2982.8853045210435,-3255.771509691651,-3172.5786585526803,-3198.9008894839717
-3161.8221313083413,-2437.6756655249774,-2578.25569244293,-3395.687943175595,4828.345422762963,-3278.2442113642974,-3333.1402425191336,-3416.1190701039377
-3943.4998147792357,-3124.202271119095,-3281.845394427539,-4224.747314543536,4758.228053702624,-4070.1582050744837,-4097.794969369781,-4233.088091116602
-4098.235833231054,-3315.9697860165325,-3409.8228056689695,-4217.225965092497,3009.823818041543,-4226.094650018174,-4275.489391646523,-4352.116720689781
-3507.341903943816,-2949.2866440802827,-2962.8023509578125,-3405.2788326835653,214.69359474635712,-3632.40610928923,-3595.760819276271,-3548.2965498324556
-2620.091920988838,-2248.955823961078,-2269.364951667776,-2425.9594067224534,-2623.73809663911,-2910.8497914995532,-3013.9955578908557,-2609.9497445527086
-1858.0232799081496,-1596.8735931013216,-1629.117305824111,-1607.2883465560953,-4996.797301912633,-2012.3827451805846,-1850.7124059768903,-1621.6555685017229
-2345.8164777014317,-2098.2649343483426,-2099.40377231787,-2218.269981536978,-5332.347079834899,-2307.810420608759,-1611.834452953699,-1935.480438298473
-2040.0377177263435,-1785.0649224461667,-1815.1058041255892,-2043.879833262923,-4282.142029609371,-2094.9784367222455,-1702.4222372772347,-1811.7081424771022
-1785.0208871717332,-1497.7516080739224,-1566.4821887409635,-1935.378586521896,-2340.3367295868593,-1861.5486038894014,-1736.6181382147624,-1749.5201470797474
-1777.8276934156456,-1315.912077950161,-1405.146392023984,-1973.099537879374,636.0175779035462,-1867.8322065938555,-2146.4190231852845,-2013.6974890235142
-1871.3633733111637,-1237.8890517697,-1348.4955431063427,-2071.393349854392,2470.2588696507546,-1841.1799748190679,-2294.467514526259,-2260.270342187825
-2670.0957473195303,-1975.7928047583628,-1997.982103006383,-2809.0607127137337,2291.299865010418,-2586.270494651224,-2648.9371202430775,-2772.459355227402
-2007.400916847604,-1498.8767927917943,-1470.08682639162,-2071.727237393541,691.9277192149202,-2196.2457519172603,-2628.3579429476376,-2465.005284940038
-2085.542320440756,-1652.9747625265882,-1583.4935279602214,-1904.236131566562,-1997.9692019595695,-2005.0467514903867,-1908.1060056136484,-2025.8965028262755
-2350.6057234577456,-1964.6097731913178,-1824.786094188341,-1872.371576207588,-5010.949840377844,-2037.3471898822463,-1602.07839812382,-1765.983901736865
-1717.824155410126,-1391.0674166152749,-1246.1383220329153,-1167.82032034258,-6594.490001278332,-1456.3711308278143,-1204.2618579884147,-1285.3975500093948
-692.2526936626673,-513.0853673581732,-357.1016267461673,-133.731442119024,-6117.553602454457,-442.4059933824901,-346.390359820929,-334.30909513426013
-95.77688030409627,40.39973823084438,107.6820638996578,162.17933374570566,-4043.6310534197337,-58.83115293852461,-479.7946893895132,-292.3403054025548
122.14021368496469,273.4137821251934,264.51269388830406,296.737480893411,-1430.433609022657,342.2782567211834,301.7645223622385,192.97180430720618
257.94624656415544,376.3725053253729,409.39563509679283,484.28395373912645,1264.0889674877599,832.5874191799958,1334.6237359407678,1075.9853209134162
711.8992722569965,859.4898146232736,910.2497299704992,882.988390995306,3166.170810606576,1232.1008501223841,1256.4833946747967,1351.35947572031
1308.5519064844266,1340.578149085457,1428.9011185231357,1640.0620693423116,3236.057448765401,1897.269696408519,1786.9222671062598,1944.0067711562588
2075.919097570484,1982.1393510525522,2126.7305927221896,2661.547936098388,1490.2093493586217,2726.7427065508527,2520.3902679024322,2568.8291110998834
1851.5805300383363,1727.4852499423578,1894.098805015623,2508.3063871950144,-1374.1552591543996,2373.719155530911,2285.2927541569225,2123.08898948961
1825.0299103055731,1638.9092176429185,1815.4447285982824,2469.6673548663675,-4591.413694668971,2228.261358050411,2219.141454423516,2179.571593836561
1163.6407984713878,1047.4697747243772,1183.0248169390761,1608.854371585403,-6414.836286658521,1333.073173564684,1476.5311833940796,1437.20916451847
165.46513855629019,168.64908554074646,256.50226300138456,352.691798329266,-5963.946857915362,152.4062275901233,410.6024389905797,405.4202411034348
-292.1367685551377,-129.47386558239668,-121.92041810222145,-326.39066720195115,-4519.013404018624,-307.1076038868632,-94.39086708634568,-121.47171184471517
-246.44486487565155,-108.7256361846521,-79.28840275193215,-436.9925500424288,-2367.3789688018915,-245.3720554729225,-112.74022827662702,-208.43535214276926
-434.3060538654245,-270.53401614529866,-231.31247928841913,-708.3940071583638,277.1876061735711,-396.35582319580135,-348.29171980934916,-485.25592290873465
-223.2404180798767,58.13315291097388,131.0025387649148,-332.1252470112522,2255.2317411404183,-46.96322728037194,-173.65206948196283,-288.8241513811081
-587.6926085486339,-187.4604021978157,-83.14765161067771,-523.4372012358508,2154.37843761313,-315.82330428485875,-510.502579429929,-706.6964715136564
-362.7069585507852,-172.3302041525385,-47.73659407728701,-221.09832622786053,328.57796009352023,-203.1929127775511,-407.6183067862148,-390.2503971052647
581.6055103138933,370.0487829751655,477.91210580122424,726.3146683998493,-2395.9272171179073,553.7060899277858,443.26982150050753,872.235519017122
1310.6606023442873,819.3121468122336,938.4622748303009,1475.3975684510806,-5539.995551323667,1170.2898041640146,1163.2227343130944,1921.4586993897537
2091.9709897628927,1717.343076697558,1801.85338623821,2563.708418468741,-8550.72787307352,2225.621316560748,2383.081717463996,3001.991220057447
2250.329018633449,2004.6498918164943,2049.7529996583326,2783.9081040793244,-8434.367200006272,2545.6317276547343,2646.2812977194553,2653.2246120492346
2669.871766430966,2543.3618907071213,2590.1762332113503,3272.8801454003697,-6392.7859177279315,3124.8174905504275,2906.8356239838176,2721.339871635835
2705.9827700246533,2640.0774083324795,2662.6736844709085,2919.4261542214663,-3387.0613709488753,2790.2345387198293,1951.5722986605833,2053.339591160431
1156.8473921931145,1268.79734810003,1328.1362180734359,1177.5551703488018,-559.6622342044066,1411.0359029373067,1131.8853311542553,908.0361656764653
159.71112272025493,448.4024368612154,535.2819408645955,184.27665502879972,1312.9711605760385,552.8659341560779,676.2049378691445,289.2745984305584
564.4362766093109,750.6356417103525,826.0054235680363,728.4095006276402,1164.1889186039843,947.1535876315538,943.1177185822307,672.2539232674244
1298.5832517694944,1303.1832152737334,1346.181127068805,1685.8247554647824,-658.4000785201497,1713.793781016706,1601.1246207627191,1422.6723997027148
1633.3723245839574,1441.5604122892692,1509.2107115783729,2129.837569990399,-3349.80777713679,2035.0166027099258,2026.7273767496663,1872.320877315251
2140.5160676695887,1814.3315190053545,1899.5017116714444,2739.5396887801908,-5985.479873771328,2505.751106119402,2595.206955140129,2504.570280800668
3222.6671417907855,2758.9640958419186,2834.6290081855914,3934.5723350812405,-8165.024344346355,3650.410936204331,3745.287613114,3764.8741574438027
4791.489576845997,4086.4582669758165,4146.696221064827,5548.779105361471,-7878.621364649764,5275.369401645978,5369.651880697122,5363.197165572063
4611.947745857331,3932.266645973068,3932.315205725441,5022.568162381685,-5783.699507916404,4946.2571282861245,5067.861303587866,5010.606743167664
4480.382938113275,3932.558214708457,3924.6315197752992,4833.603631036269,-2832.63030828895,4925.244459208574,4941.415866833086,4792.8080436456585
4862.03280425875,4324.617466705713,4358.6088892851985,5162.200819393551,93.97357171068143,5328.032747520352,4940.371168386417,5178.482156374961
5015.002762687989,4520.828305796174,4587.503468462033,5224.569360607689,1875.7853308929189,5387.368876232522,4786.811966152825,5073.274951691634
4141.237532217125,3756.8232411072095,3831.055728800173,4352.4821201449595,1613.82239034948,4580.0552125905415,4441.8192332902145,4391.54021550313
4432.3025397451565,3894.7846324187776,4044.3141397613745,4703.032921147742,-463.7905841167376,4683.951042021687,4386.085212560032,4635.181578983158
4382.609654714008,3725.843702392036,3909.327015195382,4636.691297162635,-3257.1008999104815,4440.286368237157,4147.27675667069,4572.255444938442
3867.6901603332735,3337.652713020074,3514.0055522301614,4184.976754026074,-5610.243112395197,3875.162202460475,3527.1664733418165,3912.599151708322
2627.285634617161,2279.0074936348456,2415.377880283695,2785.079731066507,-7096.32386305269,2461.255802521904,2316.8070536583637,2529.3610929849883
2315.756257018067,1831.0949216025388,1958.6361917927707,2434.6809753373213,-6740.8527675746445,2251.4500477949105,2793.751481479061,2934.196522212542
3038.934071068701,2480.5495557650165,2574.3953177827075,3103.283040751075,-4573.307925581117,3077.7080763407175,3504.963459726494,3596.679148527378
3137.5297771257983,2670.3671658069975,2752.6595614688113,3148.641644289832,-1659.726130891795,3404.3437341407043,3598.6464915540255,3428.6082339173827
2581.562777513099,2303.740593246822,2351.6240322742015,2470.9871505507454,1141.9007522051834,2762.9686077342208,2726.774573677575,2602.6604311075034
2525.5180579137823,2311.2418885207508,2376.7690261218104,2413.6412554218223,2877.274026754356,2713.76257363541,2587.080305617038,2472.71537295257
2566.521026922669,2341.624538592583,2424.6848780075215,2572.9754500488907,2722.6811858809087,2770.5332317560906,2565.891784678208,2506.0740665547128
3049.876222435185,2660.9082929784818,2822.2009586999775,3264.635640049366,878.3680476454902,3269.557330412794,3118.0348835117948,3118.4039306110662
2910.1523152557147,2439.883743790231,2634.0596713127998,3194.3442500535166,-1822.6652583163523,3021.792550027005,3027.7274123574643,3089.8999765897624
2675.6037639734313,2240.1805614074146,2435.1339828222954,3072.655451833427,-4306.410067836623,2771.5916927387207,2770.5113771790566,2913.0408454332683
3630.791681843506,3087.443375121624,3239.3072375729535,4131.024476603525,-5467.7034703531535,3827.8589545843242,3883.606819206696,4102.999266008395
3721.6927747414575,3054.1486592932706,3135.2805276813124,3943.6566694993853,-6019.614708086199,3733.105073167124,3873.23762991251,4072.3154039473375
3310.600191827958,2680.1338966351577,2708.9204512710894,3201.210449091486,-4155.647880258883,3141.507867924396,3274.7814135077533,3469.621644649713
