855.791415370449,860.6062887934257,694.797200503346,1024.8851843910825,-4758.380901847561,129.189134853979,433.6426528884508,523.4056502736397
235.3634598793809,207.2515244897703,45.471590753388796,383.46074119538935,-6428.236934679941,-560.4559736349963,-145.26330187819212,33.65560073439747
237.87667161629815,214.9251568399534,74.0959111241441,414.9523765575393,-7035.937513976036,-530.0301085210738,-173.26264698081994,69.33201941217521
705.9116879360902,724.9723973023067,553.1254568688906,892.843825689142,-6397.7341598685525,-6.345003077037745,341.20975059964314,487.5824332555627
782.2364588678438,728.4064014479525,569.5982570995784,920.1480552082035,-4702.860202114094,460.2290482102471,418.82200374237556,442.65994610325515
855.0926278002839,686.9598924924712,557.0587590450082,880.491172719604,-2645.77370594869,971.730394345107,430.15485907690015,386.0564542912241
1235.5246647182444,1086.3886653216678,888.517273944838,1167.0585042159473,-1025.2406447521935,1476.040413305961,778.3581481950814,653.789628406302
1268.6575215111097,1147.3710880247154,927.811101122621,1130.8394343145073,-1669.7740174096543,1540.5634168034903,829.3075023012229,723.4628533542295
1080.2780183846953,990.6541831492113,783.4349798306157,976.2198056973139,-2110.8964974889604,1105.2512578092787,699.504531693789,625.2257611204923
84.61841009232103,-151.98055272333386,-308.058420940808,-112.49362982558159,-3675.7172209518394,-13.179589015203419,-349.5947126187766,-232.00953737599775
-24.57030803318321,-176.94726470632577,-323.0757085140249,-74.90497921389488,-5486.931587733168,-516.5155267998748,-412.2014953778903,-225.57204288681578
-278.6177374003646,-364.2469605914912,-507.4663900032856,-274.8062345582621,-7047.553076658551,-955.8897547215865,-608.993233159239,-351.75823774125365
873.5132324885972,1015.7062963335766,808.5875044936738,1060.724596053571,-7364.276530096387,-202.25137256651442,534.2415281326998,757.965538901627
804.2424746303004,798.0084244411091,598.1681344627004,846.7322280899698,-6911.42775966812,34.276404072380046,445.1647056433817,653.5312463704859
369.55474174453775,200.87020238267633,-4.696443654979703,314.0852483419694,-5242.245484948682,148.701494694521,31.666588480820792,117.11009726409793
201.75998960583638,-81.50468101426668,-260.86205162021906,59.910421442818915,-3140.9088474312302,474.74292755842043,-171.89278403725757,-155.76837172624982
540.4282038290912,318.7498531108131,126.55975412428415,454.29484485089415,-1171.3612643102242,996.1219677993104,160.1440259414676,62.52447385028427
1383.384418172178,1347.5152011822538,1167.4944367821436,1459.283236715588,342.2434733836708,1612.9253936944906,998.5040853724172,881.5586039242407
2097.4488623074885,2213.3282676070794,2001.538435048843,2273.5559506318477,-722.5616043919581,1849.049132951398,1725.9448140504292,1642.6284885378964
2122.1924656217197,2225.383654010806,2066.757515162266,2333.0837768686106,-2652.9570721492346,1478.595004491718,1781.9245236387587,1815.7636252739849
2073.0126148783693,2231.3820594064346,2078.7338404163274,2357.348086778755,-4467.5869421995885,1126.4110017528456,1848.5189507105551,1909.0615534039734
1526.703792260003,1667.1345420643047,1499.4925404105015,1738.4806954239066,-6071.477278078397,496.3130870892692,1337.5097697883793,1515.3035957936008
896.0921686302572,955.8938442303988,801.2643106501655,989.9089856044993,-6551.819606987789,42.61989130935581,689.1426897575147,954.5441791838384
-281.8374632131381,-483.5898090745359,-580.4293354094552,-377.01633939183375,-6045.244486451455,-529.849348187834,-448.6128500696341,-267.6137933175687
-400.69335886308545,-659.0003997323838,-773.1769781922922,-560.0725408409417,-4397.437477151136,-309.21342083626223,-561.4397837728193,-522.132832203446
