-2018.2444117863033,-1810.7263578613943,-1312.790690207413,-2064.73336045707,-18451.791198608382,-2379.8832743152016,-1140.8010190555503,-1350.7215253509548
-3130.07041407792,-2592.8919118235904,-1991.4101806186757,-3554.0812270265355,-15506.109049598515,-3591.1246980578817,-2567.1520560967156,-2867.469594049995
-3113.455602909731,-2492.9142132168554,-1935.0746403200733,-3536.804345462978,-12638.688162464256,-3424.0855427356637,-2584.966071181673,-2987.076841268283
-3484.7266481763127,-2662.717208634208,-2115.3497641055583,-3934.3328872820057,-10740.241091281918,-3806.370228598864,-3136.9898458944426,-3552.531869049659
-4378.024843612344,-3491.3833283860513,-3189.6833385230175,-5287.361804535789,-11088.662311453569,-5174.156787736969,-4125.174898403411,-4379.612097616346
-5409.276894513545,-4490.307926627871,-3909.3808162988644,-6020.835787551514,-12640.116159364901,-6037.932718957498,-5140.0670229838015,-5475.650601482055
-5565.797371531076,-4711.39963949559,-4054.3617403417556,-5848.546680619267,-15025.201589291944,-6128.709719013459,-5160.705940397394,-5459.297184440809
-5161.097571250841,-4503.450115961641,-3911.336577447728,-5346.376517038185,-17182.019411121102,-5796.24608778895,-4648.8879091142735,-4808.041093995529
-5199.5483297779465,-4588.88542054523,-4080.230077441127,-5482.356715721791,-18107.15360104294,-5917.446068516227,-4620.766190883627,-4741.041515749086
-5348.410681271911,-4682.757477317609,-4165.32571369881,-5644.400710668917,-17368.702615925373,-5993.027939244486,-4736.369614019008,-4916.700547959044
-5536.215292953188,-4785.013305448701,-4229.950908030933,-6000.815824749414,-15302.062832905736,-6121.967174882768,-5002.772939815084,-5267.705025992371
-5515.4950514099255,-4638.408532853864,-4080.841596822145,-6194.50281072528,-12392.059079184168,-6020.819210732159,-5150.874030574923,-5503.864838051937
-6114.956547314519,-5094.8303455907735,-4497.890429792933,-7016.000374941606,-9622.895773514378,-6565.278405040335,-5837.353195288502,-6334.672649836983
-6045.752273393227,-4931.3320096440875,-4381.993266823178,-6821.528186683689,-7922.774570161913,-6361.6669320973015,-5834.684099541359,-6334.869775592815
-5949.069045623459,-4842.625885513757,-4286.759278894504,-6523.602784204675,-7796.390227213997,-6256.02684704127,-5742.313559781578,-6175.566723230797
-5360.538612556833,-4439.465142646783,-3873.1240865211294,-5552.663816865184,-9352.515501893882,-5602.771094358861,-5004.5510111110125,-5386.243925520277
-4614.201702354781,-3910.2334938151616,-3400.2737658306214,-4529.987869412347,-11797.070851587632,-4861.894992583038,-4127.860420006866,-4393.519598552361
-4212.471692988562,-3661.446203680898,-3177.6086115825237,-4011.154903771472,-14109.682317001338,-4561.290994400362,-3692.2924735719716,-3832.67602066978
-3387.595113238276,-2972.60447748797,-2558.5876021659424,-3070.905684058889,-15126.831633637834,-3702.3297531100106,-2745.0687177965738,-2805.820371598078
-3227.812041105033,-2830.373756452871,-2437.8906019302813,-3048.6803044695844,-14556.57828089397,-3514.656771860886,-2580.3382905815524,-2676.5966776095156
-4239.352978432726,-3642.039824549778,-3188.2154467014334,-4494.980901013056,-12423.815461906546,-4560.288267039126,-3759.4211519501696,-3978.6882752877573
-3558.8540444236132,-2921.419998944999,-2469.4413120252575,-3724.1595789642597,-9441.124746696907,-3654.4806833568728,-3051.02534725274,-3347.6716680906684
-2923.4888881722145,-2247.1821193992364,-1844.8872358327208,-3163.5209761517326,-6545.89889043296,-2886.9299244023714,-2499.587372803275,-2826.275411701892
-2865.3027620282664,-2126.4419145711145,-1703.7388650664216,-3104.8282909784175,-4824.179014863796,-2750.22022796901,-2519.818328297828,-2848.447610374482
-2511.4110842258524,-1853.9369903318584,-1435.8753032017266,-2594.9217276551353,-4937.510773433081,-2354.184008995304,-2173.0749956913933,-2445.8150020733447
-2944.2714414339716,-2298.8904294482636,-1871.4848839260376,-3037.227716123947,-6708.922694454202,-2976.4372877033456,-2710.7319296448113,-2903.0110230927094
-4279.576767755949,-3535.560714123334,-3008.1548236952804,-4520.48414148757,-9292.651124806085,-4613.59217962189,-4144.196305357793,-4282.437028086439
-4487.035476098958,-3830.4196771482675,-3296.3485460377997,-4534.038376232595,-11910.040929919574,-4902.695724603414,-4214.935128412879,-4301.46969309276
-3646.4829621375975,-3135.5352074536204,-2748.35828728239,-3517.7426158276794,-13832.168001827784,-3976.799602032872,-3254.4690479107812,-3283.6401063404337
-2095.4440725787863,-2016.3500039170176,-2092.1513076200063,-1617.609387983277,-13352.76391022047,-2726.7397158295207,-1970.0555989111017,-2050.8810884913255
-220.1691937202704,-689.848063403726,-1280.5554553121183,-215.84920505841728,-11848.590114815452,-967.1348405962053,-351.7612765142403,-378.2496270875854
-1384.1291027512489,-1255.7358029395837,-1566.610780302639,-1598.1503640014562,-8594.366748157656,-1606.0509043566417,-1455.0848218038009,-1414.6170871728827
-1492.0930699414166,-1574.8431391347985,-2238.6559999366436,-2209.189056185889,-5996.526935376809,-2038.6007102650474,-2089.947672790382,-1836.4036136337672
-3251.19143527883,-2527.953722108592,-2605.437749573248,-3767.412875155336,-4349.025759326352,-3440.387828425475,-3443.563435888078,-3860.506021010224
-4685.258125978115,-3747.23939739709,-3574.024136658103,-4743.674207007018,-4300.850348384411,-5046.724478133983,-4920.287403216105,-5468.198809889713
-5033.72475276058,-4342.823522047242,-4028.141092858714,-4991.091307999915,-6409.204035681731,-5651.1159689743945,-5444.724446753564,-5825.717565359431
-4229.622834521026,-4496.0550694424455,-4203.280997159018,-4135.41921802549,-9586.949434041802,-5787.181109373429,-5468.439434093569,-5381.508745802188
-5580.802129587188,-4842.716215894616,-4439.129890509794,-5635.721982514486,-11084.009793050122,-6015.10284795874,-5518.921283793286,-5677.76463298389
-5440.178454780922,-4599.053719112169,-4253.819856749833,-5447.901452487975,-12127.088558419957,-5750.14085368003,-5114.515074085066,-5199.592160093802
-4988.415676580276,-4187.44987166184,-3941.074669616719,-5102.755249303009,-11521.793433005456,-5250.580789300468,-4595.011384784593,-4685.536747972947
-5503.454243113985,-4596.852868566493,-4287.224376961123,-5905.1725029242225,-9532.647585616563,-5768.961482347397,-5214.194570742635,-5431.752096015029
-5172.913083075575,-4201.212722239026,-3816.7648020288907,-5646.880327945866,-6800.336211778282,-5550.400397816702,-5372.933814220334,-5260.1621049020905
-4552.359993900871,-3563.8178732552915,-3172.806109475321,-5068.21752740012,-4033.3002252847655,-4671.287641614443,-4660.412840093311,-4580.247294062574
